iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
SWE,1988,0.10245324246672871,0.16221648124961874,-0.7760105993889193,-1.9531412065365683,1.0408879423882664,-1.3885159616267582
SWE,1989,0.06019398369624507,0.30562782729411486,0.2745525548262231,-1.993057055782534,1.1144940398636143,-0.5905688575819732
SWE,1990,0.0325071043796612,0.36099325760645895,0.5815536001549813,-1.9232948183399152,1.119152627594683,-0.4227172768387768
SWE,1991,0.0018224415640647473,0.29973226614555637,0.7178324773095595,-1.943432050102461,1.0055211658113619,-0.3304271126283882
SWE,1992,0.02178827147093587,0.13067783194524463,0.4362761016809129,-1.7933346042627618,0.8294363687418849,-0.5801854496821734
SWE,1993,0.01197080726340316,0.2802142703130037,0.6349746236280538,-1.757039670588294,0.8791454357802535,-0.28317234284436665
SWE,1994,-0.007832352401943021,0.3647443563613273,0.6866729711487376,-1.4747010788452393,0.9712904906288531,-0.21239769880377501
SWE,1995,-0.01744339530322747,0.4772816823385555,0.8974484097133586,-1.0866826653102195,0.8797092110374709,0.10840464589091736
SWE,1996,-0.005974748457351353,0.3968791472411659,0.8871330606444743,-0.9078417916018777,0.7444323315424084,0.13741925811705702
SWE,1997,-0.024573206450542284,0.6766891973822168,1.0289885306003546,-0.48443275208712677,1.03600223815184,0.3950564103882661
SWE,1998,-0.06592750033041095,0.6516956935434803,1.0508586611528443,-0.17229902398436492,0.8356480352217154,0.5628732403412168
SWE,1999,-0.054783212365183465,0.7503975090582302,1.1251770776530998,-0.22171706005789615,1.0127815985914244,0.6094883875999092
SWE,2000,-0.03307792801539344,0.714170118130661,0.9749645334713272,-0.03648230047530632,0.96665129186304255,0.5718269150602275
SWE,2001,-0.09379169996808301,0.7274032347703786,1.1232968656384241,0.02382753168819307,0.9684482730700736,0.5824065933269111
SWE,2002,-0.121679990350544,0.6676026883756635,1.0625985300075969,-0.11169760266513284,1.013224590039163,0.4089742447794058
SWE,2003,-0.0908606361716362,0.6075835006454333,1.0691257279554076,-0.11688289684041941,0.9193850376142845,0.4180970507972898
SWE,2004,NA,0.6224162142256542,1.0698778730994816,0.01898608678310132,0.9212842400496276,0.4779045542620924
SWE,2005,NA,0.582593033885239,1.034978993583069,-0.012614388015479872,0.8392376918469451,0.4761756384461005
SWE,2006,NA,0.5808068674802981,0.9953778003613425,0.035676872245792746,0.8034894549761009,0.48684102436364113
SWE,2007,NA,0.5844586038376828,0.9705834100736073,0.08163668811845448,0.799770838485174,0.49256472119905415
SWE,2008,NA,0.5522345653511225,0.9944669149191678,-0.0049323949246287135,0.819189409071557,0.3718601698358795
SWE,2009,NA,0.6336256350120197,1.1890708707531472,0.06317419470486296,0.8340160317547438,0.563835339943507
